Brand,Sentiment,Clean_tweet
,2,guess drew bigger crowd sxsw chimp could work iphon sorri
Apple,0,jeez guy dunno appl popup gold' gym realiz unjobsaesthet sxsw appl
,2,anyon els use hashabl network sxsw week tri android version
,2,enjoy sxsw ride anywher austin download groundlink app link booth
,2,enjoy sxsw ride anywher austin dwnld groundlink applink booth
,2,even begin appl win sxsw link via
Apple,4,even begin appl win sxsw link tc appl
Apple,4,even begin appl win sxsw link
Apple,4,even begin appl win sxsw link open temporari store downtown austin support ipad launch geniu
,2,even begin appl win sxsw past week there major dilemma link
Apple,4,even begin appl win sxsw techcrunch link ipad
Apple,4,even begin appl win sxsw link
Apple,4,even begin appl win sxsw link
Apple,4,even begin appl win sxsw link
Apple,4,even begin appl win sxsw link via
Apple,4,even begin appl win sxsw link
Apple,4,even begin appl win sxsw link via
Apple,4,even begin appl winssxsw link gt gonna get sum via
Apple,4,even begin appl win sxsw techcrunch link sxsw
Apple,4,even begin appl win sxsw link ltlt win big sxsw
Apple,4,even begin appl win sxsw link appl ipad pm sxsw
Apple,4,even begin appl win sxsw link appl ipad sxsw tc
Apple,4,even begin appl winssxsw link appl sxsw
Apple,4,even begin appl win sxsw link tc appl ipad sxsw
Apple,4,even begin appl winssxsw link via appl sxsw
Apple,4,even begin appl win sxsw link via appl sxsw
Google,4,badgeless event free drink head free googlesponsor happi hour semant web austin fogo de cho sxsw
iPhone,4,best swag ever thank charg iphon thank sxsw link
,2,thank everyon make great day shop today austin come see u tomorrow link sxsw
,2,thank everyon came today good luck win ipad stop tomorrow chanc win sxsw
iPad,4,time everyth ipad brand winner sxsw link pnid sxsw
iPad,4,hey sxsw exhibitor not captur booth experi retrollect disc popular disc win ipad link
,1,gave extrem temptat sxsw bought ipad impuls
,2,sq see facebook googl competit via checkin sxsw
iPad or iPhone App,4,sxsw fantast schedul app iphon bummer still crackberri
iPad,4,photo far best sxsw accessori ipad follow close margarita emopo link
Google,4,one fav photo sxsw far amp googl sxsw link
,2,watch fb big brother rt googl launch major new social network call circl possibl today link sxsw
Google,4,think fell bit love googl today thank throw nerd parti speakeasi sxsw
iPad,4,way figur ipad good replac not make sxsw year
,2,dslr film discuss moder guy kawasaki appl fame pack hous sxsw
,2,get sxsw film red carpet coverag cw austin star mandi dugan groupedin get app link
iPad,0,need find better sxsw stream follow inan ipad tweet sure not southbi
,2,find stupid stupid game ipad current special sxsw sale link
,4,rt find hottest spot hot spot sxsw app wp link iphon link
,2,tri find appl pop store sxsw widfi
,2,first person queue new appl store austin may sxsw link
,2,technew flipboard add instagram photo social search app link technew appl socialsearch sxsw tech
,2,il ceo di flipboard annuncia la version iphon next platform flipboard iphon team start work sxsw
Google,4,googl focus bridg digitalphys divid eg map streetview hotpot amp autonom drive sxsw
Other Google product or service,4,hey sxsw folk pleas keep u post googl circl hope blast link
,2,hey sxsw folk free lunch la condesa pepsi max lot map link
Apple,4,appl follow custom sxsw forb link alcohol call enabl rest u call geniu
,2,pleas rt follow next big colleg social network chanc win ipad follow socialmedia sxsw
,2,gear list sxsw music iphon vzw blackberri sprint ipad jambox hp elitebook lack good portabl headphon suggest
,2,prepar sxsw talk googl doodl fun friday pm link
Apple,4,good news austinbound appl fanboy link sxsw ipad
,2,save ipad photo appl store sxsw link
Android App,4,wish list tech ntn sxsw googl app help level play field kid may not softwar home
,2,design ipad catch matt carlson amp matthew davi sxsw mon hilton link
iPad or iPhone App,4,hitlanti ipad cool song explor app hitlantiscom sxsw musicviz
,2,search temporari appl store sxsw
,2,thank rt public note quot step bulletproof ux strategyquot link sxsw rhjrux via
,2,queue' form austin sxsw popup appl store link guy front' sinc appar
,2,we'r frankenstein amalgam fragment digit ident becom antischizophren googl ai sm scifi sxsw
,2,want free music free sxsw sampler album itun download link open itun link
,2,there' free song sampler avail download itun artist play sxsw check link music
,2,quotwin free ipad webdoccom sxsw rtquot
,2,grab free music sxsw showcas artist mp torrent wild link sxsw
,2,hey sxsw friend anyon iphon charger borrow tonight lmk
iPad,4,friend sxsw will pick ipad pay premium dm sxsw atl link
iPad,4,good talk akqa ipad interfac callback design principl wish go beyond mediamarket exampl fb sxsw
iPad,4,person front took pictur new ipad sxsw
,2,tessi frontwoman intim stranger ink pain place get ink respect locat link sxsw
,2,quotth futur local contextu discoveryquot google' marissa mayer argu 'where' except valuabl type search sxsw
,2,quotth futur touch user interfac designquot wonder present microsoft employe mention ipad sxsw
,2,sxsw geek game compet gain vip statu amp win big prize know link mashabl geekgam sxsw cyber iphon
,2,gear make splash launch quotgroupon live socialtypequot reward sxsw link boom
,2,zazzl gear hit sxsw look tweet come creat iphon case zazzlesxsw
Apple,4,market geniu appl open pop store outsid sxsw link
,2,get look sxsw' rumor appl quotpopupquot store austin link
,2,tri get googl 's retro parti maggi mae' line huge hope worth wait sxsw sxsw
Other Google product or service,4,get readi word quotcirclesquot trend sxswi sxsw emopo googl circl social
,2,sxsw get soundcloud iphon app link start record use sq geotag map link
iPad,4,get food forget snap photo win macbook air ipad appl tv sxsw
iPhone,0,austin get full sxsw underway tell iphon intermitt brick crowd
,2,googl give social network anoth tri quotcirclesquot via link sxsw
,2,atampt give away amaz prizesiphon android kindl tabletsamaz happen sheratonsxsw
,2,zaarli give away ipad sxsw person beta signup referr link craigslistkil
Google,4,googl give free googl lab laptop open sourc coder attend meetup sxsw got cupcak emopo
iPad or iPhone App,4,sxsw go app avail blackberri window addit iphon ipad android link
,2,need go sxsw mo old sitter know score applemartinlik babyheadphon
,2,go sxsw next year rt appl open temporari store sxsw link
iPad,4,want go appl popup store i'm afraid i'll leav new ipad sxsw
,2,hey sxsw goer i'm droppin surviv tip week help get rock best hangov cure tamal hous link
,2,bomb go convent center appl go lose devast share custom base sxsw
iPad,4,omgi'm go sxsw macbook pro ipad iphon ipod galaxi tab techgeek
,2,your go sxsw want talk html cs catch googl webmast team
,2,go see tonight link sxsw
,4,golden ticket sq parti day real parti redbullbpm felix da housecat play ipad sxsw link
,2,good morn enjoy sxsw ride anywher austin dwnld groundlink applink booth
,2,queue googl er bing talk spam ridicul busiest i'v seen sxsw
Google,2,haha googl quotparti like quot parti link sxsw
,4,gsdampm googl sxsw parti blow mind much amaz food drink music amp photo booth fun
Other Google product or service,4,sxsw googl authent app mobil devic step ahead
Other Google product or service,4,googl circl first real altern facebook sxsw
,2,googl circl launch link quotmay good time given twitter sxsw
,2,googl place valu domain extens equal sxsw qagb
,2,attend googl keynot see googl map mobil featur sxsw
,2,quotth googl name built get thing tri outquot marissa mayer sxsw frm
Google,4,googl let block site ca not stand link sxsw block look like need
,0,length googl penalti base sever breach webmast guidelin iewhit text white bgr might get day pen sxsw qagb
,2,googl set launch new social network circl today sxsw
,2,need googl lonelyboy talk time emopo sxsw enchant
,2,googl launch major new social network call circl possibl today updat happen sxsw link
,2,googl launch major new social network call circl possibl today link sxsw
,2,googl launch major new social network call circl possibl today link sxsw someth keep watch
Other Google product or service,0,googl launch major new social network call circl possibl today link sxsw it'll never beat myspac
,2,googl launch major new social network call circl possibl today link sxsw
Other Google product or service,4,googl launch major new social network call circl possibl today link sxsw bigger gaga
,2,googl launch major new social network call circl possibl today link sxsw fb
,2,googl launch major new social network call circl possibl today link sxsw hnwsxsw
,2,googl launch major new social network call circl possibl today link sxsw goog
,2,googl launch major new social network call circl possibl today link sxsw dejavu
,2,googl launch major new social network call circl possibl today link sxsw sta nije im dosta gbuzza
,2,googl launch major new social network call circl possibl today link sxsw te dije wey
Google,4,googl launch major new social network call circl possibl today link sxsw super interest
,2,googl launch major new social network call circl possibl today link rt sxsw
,2,googl launch major new social network call circl possibl today sxsw link sxsw nfusion hmm
,4,googl launch new social network call circl today link sxsw applaus new privaci model attempt
,2,technew googl launch new social network sxsw link technew aclu sxsw tech
,2,break googl launch major new social network call circlestoday link via sxsw socialmedia
Other Google product or service,2,diller googl tv quotth first product good consum product basicallyquot sxsw diller
Google,4,googl connect digit amp physic world mobil link sxsw rt
,2,googl connect digit amp physic world mobil link sxsw rt
,2,sxsw googl appl ea game zynga facebook microsoft intuit went gaga go game link
Google,4,futur googl contextu discoveri locat context help u go deeper ever search without search sxsw
,2,google' cutt say reput topic key matter site rank qagb sxsw say trust amp lda
,2,google' marissa mayer talk worth go sxsw
,2,iron googl direct parti end walk block wrong direct time bed think sxsw
iPad or iPhone App,4,check googletv ipad app connect tv experi sxswlink sxsw connectedtv
iPad or iPhone App,4,check googletv ipad app connect tv experi sxswlink sxsw connectedtv fascin
,4,cnnmoney got crave sxsw mind creat app foodspot link iphon app
,2,microsoft got drunk chang iphon default search yahoo sxsw
,2,grab latest sxsw link saytextson
iPad,2,mscpage guy get tattoo sxsw could win free ipad link sxsw tattoo ipad link allshar
,2,bring guy start austin touchingstori sxsw quotdesign digit magazin ipadquot
,2,le half hour we'll tell win ipad rt sxsw sxswi
iPad,4,ipad hand awesom dude gave cutsi hour line austin appl sxsw win
,2,ipad hand sxsw thisisdar
,2,i'm gonna hang ipad hack nook around neck week becom flava flav sxsw top hipster gsdm
,2,someth call googl place hotpot work recommend engin sxsw
,2,post noth sxsw link
Google,4,smtravel heard googl plan launch socnet may quotcirclesquot learn lot year lot chang via sxsw
,2,bb discriminatori rt we'r offici sxsw come fc grillamp make ur iphon case
,4,may not invit quotcoolquot sxsw sxswi parti two iphon charger pocket happi see
,2,would thunk rt agenc push googl direct never would gone otherwis say sxsw
,2,yet see someon pc dell otherwis sxsw appl macbook pro ipadssxsw i'll soon
iPad,4,i'v meet i'm line sxsw popup appl store ipad love place
iPad or iPhone App,4,appl hawk ipad sxsw festiv popup store link
,2,want hear tell googl love stori connectedbrand sxsw sxswic
,2,pump hear dude talk logo year make one sxsw gsdm
,2,thank heathcar digit publish news new medic app showcas sxsw link sxswh
,4,hello enjoy sxsw ride anywher austin download groundlink app link booth
iPad,4,oh lordi go rt time appl store sxsw open pull ipad trigger
,2,hey austin know littl iphon android love music amp wanna make hour sxsw pleas let know
Google,4,love honesti google' marissa mayer keynot mani product need step custom servic locat sxsw
,2,googl host develop day sxsw link sxsw
,2,tminu hour social medium maven start perform degrad sex act iphon charg sxsw
iPad,0,hey sxsw bout donat spend new ipad japan realli need thing
,4,wonder much revenu austin store gross account ipad amid sxsw strateg releas
,2,technew win sxsw hint answer everi year link technew billmurray howto iphon sxsw tech
,2,appl hp popup sxsw gee wonder get traffic link
,2,scaveng hunt game busi releas app iphon sxsw link
,2,wonder fit ipad luggag i'm pack austin hmmm sxsw
,2,holi moli ca not believ line sxsw appl store sxsw link
,2,time ever torrent also legal also also excit sxsw link
iPad,4,could forget cell phone today sxsw fail glad ipad lifelinetotheworld
